amount,time_hour,distance_from_home,used_new_device,is_international,is_fraud
92.49,4,55.07,0,0,0
351.15,8,2.38,0,0,0
79.11,0,39.12,0,0,0
111.65,3,34.05,0,0,0
97.26,6,39.01,0,0,0
89.03,10,35.74,0,0,0
223.88,13,44.63,0,0,0
112.23,9,16.73,0,0,0
57.13,18,55.78,0,0,0
44.79,7,11.88,1,0,0
5.77,2,2.83,0,0,0
131.27,7,3.66,0,0,0
39.2,17,25.34,0,0,0
24.05,4,31.81,0,0,0
159.12,19,40.61,0,0,0
171.48,10,24.58,0,0,0
209.24,8,12.8,0,0,0
105.05,18,39.86,0,0,0
336.72,11,22.54,0,0,0
413.14,4,12.25,0,0,0
247.05,15,30.33,0,0,0
151.42,12,22.02,1,0,0
54.3,5,126.1,0,0,0
610.7,15,100.37,0,0,0
48.06,17,11.32,0,0,0
33.97,16,3.43,1,0,0
87.55,11,9.23,0,0,0
8.78,0,4.22,1,0,0
575.92,6,33.85,0,1,0
133.17,13,51.98,0,0,0
122.11,17,9.29,0,0,0
159.98,22,49.02,0,0,0
103.08,0,6.72,0,0,0
4.89,19,47.89,1,0,0
142.13,9,10.83,0,0,0
188.91,14,23.8,0,0,0
80.87,10,40.72,0,0,0
212.39,3,16.81,0,0,0
38.62,14,6.19,0,0,0
37.51,20,86.88,0,0,0
26.41,15,6.22,0,0,0
69.78,14,69.94,0,0,0
281.61,16,33.29,0,0,0
263.96,22,52.52,0,0,0
72.39,10,36.07,0,0,0
133.42,17,6.47,0,0,0
191.38,15,4.41,0,1,0
41.4,14,12.76,0,0,0
27.61,10,2.12,0,0,0
536.85,12,24.61,0,0,0
144.18,17,25.68,0,0,0
597.82,7,18.67,0,0,0
61.82,8,9.18,0,0,0
182.12,21,28.43,0,0,0
37.77,10,10.85,0,0,0
45.41,16,23.03,0,0,0
107.59,0,10.39,0,0,0
57.77,10,16.08,0,1,0
27.52,6,116.89,1,0,0
45.75,7,43.44,0,0,0
5.46,18,6.82,0,1,0
182.82,3,71.09,0,0,0
101.63,3,35.67,0,0,0
14.85,18,17.73,0,0,0
28.26,23,20.22,0,0,0
16.23,8,28.45,0,0,0
142.24,16,70.28,0,0,0
14.84,17,32.95,0,1,0
210.54,0,12.64,0,0,0
3.11,13,17.66,0,0,0
43.03,3,12.89,0,0,0
332.0,9,29.15,0,0,0
190.16,22,35.07,0,0,0
11.37,13,35.35,1,0,0
258.16,6,56.68,0,0,0
101.9,11,33.92,0,0,0
281.39,21,8.68,0,0,0
137.72,15,58.81,0,0,0
171.78,4,20.47,0,0,0
755.43,10,22.66,0,0,0
39.66,3,16.83,0,0,0
146.7,12,11.46,0,0,0
92.52,7,12.28,0,0,0
6.04,6,44.86,0,0,0
2.19,10,24.56,0,0,0
19.04,10,17.28,0,0,0
157.08,16,57.46,0,0,0
125.61,21,33.95,1,0,0
120.92,13,18.98,0,0,0
4.86,1,62.3,0,0,0
95.03,19,53.49,0,0,0
387.79,20,17.39,0,0,0
76.02,7,14.05,0,0,0
147.09,21,37.39,0,0,0
227.0,1,16.53,0,0,0
229.82,20,24.85,0,0,0
109.87,14,21.3,1,0,0
292.74,4,25.49,0,0,0
74.48,5,66.05,0,0,0
329.32,16,25.11,1,0,0
41.21,7,40.8,0,0,0
49.32,18,26.5,0,0,0
8.19,4,24.61,0,0,0
238.14,22,9.2,1,0,0
80.95,18,4.28,0,0,0
39.03,13,12.19,1,0,0
39.55,9,3.02,0,0,0
347.5,12,12.75,0,0,0
269.29,21,24.91,0,1,0
120.96,4,15.4,0,0,0
143.61,6,3.68,1,0,0
96.46,9,136.05,0,0,0
74.55,10,22.03,0,0,0
370.61,2,21.57,0,0,0
20.13,12,54.24,0,0,0
81.31,1,48.44,0,0,0
63.37,3,21.58,0,0,0
103.42,2,23.36,0,0,0
91.77,14,78.55,0,0,0
109.75,3,21.85,0,0,0
22.61,22,46.37,0,0,0
107.97,20,14.3,0,0,0
41.64,3,10.3,0,0,0
30.56,14,34.35,0,0,0
10.05,5,45.88,0,0,0
215.73,22,7.4,0,0,0
83.65,4,33.23,0,0,0
147.78,11,14.8,0,0,0
195.07,6,1.7,0,0,0
170.6,2,7.94,0,0,0
95.37,6,16.88,0,0,0
73.63,11,45.62,0,1,0
70.73,14,37.49,1,0,0
153.27,18,6.98,0,0,0
102.42,5,34.72,0,0,0
283.7,7,11.1,0,0,0
311.56,5,32.31,0,0,0
28.05,2,12.01,0,0,0
21.97,4,74.51,0,0,0
149.3,8,13.09,0,0,0
53.76,23,17.84,0,0,0
2.81,15,11.1,0,0,0
329.25,21,35.06,0,0,0
38.6,15,10.69,1,0,0
397.36,8,3.69,0,0,0
189.58,17,30.63,0,0,0
215.74,12,29.67,1,0,0
33.75,10,8.85,0,0,0
40.02,9,11.37,0,0,0
110.49,9,19.36,0,0,0
28.33,5,36.41,1,0,0
54.67,15,87.84,1,0,0
58.17,11,36.23,0,0,0
26.09,3,39.45,0,0,0
34.45,4,66.0,0,0,0
233.07,1,41.04,0,0,0
27.44,18,72.44,0,0,0
4.33,0,25.56,1,0,0
148.88,3,29.89,0,0,0
559.35,11,11.25,0,0,0
60.34,1,9.19,0,0,0
18.95,11,15.25,0,0,0
126.73,15,42.1,0,0,0
355.24,1,43.74,0,0,0
229.91,16,23.68,0,1,0
146.13,1,51.38,0,0,0
56.76,3,16.71,0,0,0
117.09,5,8.24,0,0,0
14.35,22,36.46,0,0,0
170.42,6,28.8,0,0,0
193.7,22,29.46,0,0,0
503.0,14,74.41,0,0,0
45.25,19,29.32,0,0,0
2.79,11,47.18,0,0,0
118.32,4,0.5,0,0,0
184.03,13,28.69,0,0,0
234.39,15,6.3,0,0,0
32.3,10,20.25,0,0,0
45.52,11,15.84,0,0,0
107.8,18,64.25,0,0,0
60.21,16,66.92,0,0,0
295.47,23,71.21,0,0,0
96.3,6,27.38,0,1,0
241.1,8,2.3,0,0,0
130.35,13,33.23,0,0,0
222.48,19,17.34,0,0,0
60.67,11,26.38,0,0,0
267.05,14,10.0,0,0,0
48.15,11,63.37,0,0,0
118.48,20,41.44,0,0,0
36.12,20,20.17,0,0,0
96.8,22,12.2,0,0,0
57.45,12,45.22,1,0,0
46.53,8,51.61,0,0,0
511.62,23,17.3,0,0,0
26.17,6,12.63,0,0,0
232.2,0,27.51,0,0,0
621.83,9,32.22,1,0,0
3.02,5,8.47,0,0,0
180.11,14,48.21,0,0,0
43.74,14,20.79,0,0,0
6.2,8,56.69,0,0,0
77.35,12,57.35,1,1,1
410.51,22,54.03,0,0,0
1.78,0,5.91,0,0,0
132.97,8,7.74,0,0,0
104.39,2,43.52,0,0,0
309.99,8,43.42,0,0,0
13.16,19,9.13,0,1,0
171.63,14,23.05,0,0,0
170.97,23,50.15,0,1,0
165.88,6,36.04,0,0,0
427.96,3,42.79,1,0,0
259.82,19,32.0,0,0,0
6.43,16,37.22,0,0,0
95.54,21,24.01,0,0,0
76.11,3,20.46,0,0,0
55.69,18,26.85,0,0,0
90.04,4,48.27,0,1,0
72.72,15,15.88,0,0,0
84.93,2,18.55,0,0,0
581.37,10,8.51,0,0,0
13.92,21,20.62,0,0,0
383.1,14,8.67,1,0,0
98.16,18,53.59,0,0,0
146.62,20,22.46,0,0,0
265.96,23,10.26,0,0,0
67.05,13,48.68,0,0,0
84.43,15,10.53,0,0,0
79.02,23,7.32,0,0,0
70.44,5,3.35,0,0,0
389.6,4,4.26,0,0,0
264.85,20,21.94,1,0,0
17.31,16,23.92,0,0,0
17.16,15,37.5,0,0,0
83.76,1,27.25,0,0,0
15.58,10,26.13,0,0,0
144.78,3,9.72,0,0,0
23.27,5,50.24,1,0,0
110.84,6,30.88,0,0,0
1.09,16,20.89,1,0,0
57.1,7,28.32,0,0,0
169.6,0,40.33,0,0,0
99.26,14,8.71,0,1,0
574.36,19,13.26,0,0,0
310.84,11,2.49,0,0,0
66.73,14,23.26,1,0,0
6.98,22,34.09,0,0,0
280.26,21,31.44,0,0,0
363.26,14,40.62,0,1,0
257.74,8,38.32,0,0,0
20.54,15,24.39,0,0,0
925.96,1,36.27,0,0,0
44.88,14,67.51,0,0,0
193.21,14,47.43,0,0,0
357.95,6,44.98,0,0,0
40.32,20,17.43,0,0,0
358.32,12,18.98,0,0,0
55.55,22,51.41,0,0,0
562.06,16,8.29,0,0,0
49.54,10,26.1,0,0,0
460.04,9,47.19,0,0,0
8.25,0,26.57,0,1,0
185.31,13,22.1,0,0,0
113.93,4,40.45,0,0,0
97.48,7,34.03,0,0,0
37.94,0,44.67,0,0,0
183.42,6,87.85,0,0,0
31.76,1,20.06,0,0,0
120.73,6,37.76,0,0,0
43.8,6,20.33,1,0,0
467.25,8,8.63,0,0,0
4.36,21,22.47,0,0,0
33.42,3,6.24,0,0,0
41.62,22,10.17,0,0,0
80.18,6,36.77,0,0,0
39.74,19,34.26,0,0,0
101.4,17,58.56,0,0,0
308.91,12,51.71,0,0,0
186.75,10,13.12,0,0,0
130.11,8,40.86,0,0,0
13.98,13,34.02,1,0,0
177.62,7,16.91,0,0,0
27.3,20,28.75,1,0,0
231.52,13,12.29,0,0,0
43.16,20,55.35,0,0,0
80.95,16,35.45,1,0,0
64.73,13,59.48,0,0,0
293.65,23,25.19,0,0,0
20.29,4,12.33,0,0,0
125.08,9,4.03,0,0,0
22.98,5,14.35,1,0,0
183.01,9,14.07,0,1,0
353.21,10,40.81,1,0,0
85.54,23,29.74,0,0,0
100.44,5,46.27,0,0,0
393.47,9,16.21,0,0,0
110.41,13,49.62,0,0,0
100.3,19,21.7,0,0,0
129.53,2,13.17,0,0,0
175.31,6,4.27,0,0,0
16.96,1,8.05,0,0,0
258.15,6,14.75,0,0,0
85.77,16,28.24,0,0,0
11.26,12,12.64,0,1,0
231.39,20,91.58,0,0,0
70.97,8,39.2,0,0,0
15.87,12,9.72,0,0,0
150.68,14,16.93,0,0,0
318.2,12,18.86,0,0,0
328.06,16,31.26,0,1,0
474.32,7,4.48,0,0,0
303.41,8,72.08,0,0,0
0.32,8,87.55,0,0,0
71.76,7,34.2,0,0,0
256.01,15,58.27,0,0,0
68.42,19,29.16,0,0,0
138.03,6,19.26,0,0,0
139.83,16,10.2,0,0,0
68.13,6,33.45,0,0,0
352.25,5,25.24,0,0,0
104.94,4,41.81,0,0,0
93.76,16,11.49,0,0,0
899.55,7,38.22,0,0,0
102.03,0,16.08,0,0,0
29.47,15,11.25,0,0,0
107.95,16,15.03,0,0,0
252.31,2,13.13,0,0,0
224.99,12,31.84,0,0,0
233.09,7,41.1,0,0,0
184.66,15,6.42,0,0,0
44.0,23,14.2,0,0,0
297.17,6,37.79,0,0,0
335.86,20,42.59,0,0,0
32.38,14,29.8,0,0,0
20.97,23,23.3,0,0,0
557.01,1,11.89,0,0,0
304.11,23,7.42,0,0,0
335.57,1,19.1,0,0,0
326.23,9,19.48,0,0,0
117.03,4,22.77,0,0,0
155.94,3,32.35,1,0,0
118.24,14,30.95,0,0,0
7.88,12,36.82,0,0,0
205.27,16,24.26,0,0,0
105.58,20,11.58,1,0,0
156.49,22,75.53,1,1,1
104.77,0,8.74,0,0,0
101.54,17,11.83,0,0,0
28.27,14,30.62,1,0,0
49.01,13,15.95,0,0,0
25.95,8,59.18,0,0,0
32.66,11,24.46,0,0,0
541.66,4,36.32,0,0,0
24.93,22,21.29,0,0,0
47.06,1,5.66,0,0,0
133.96,22,99.98,0,0,0
141.31,22,29.4,0,0,0
25.08,6,11.56,0,0,0
236.78,20,23.19,0,0,0
230.71,8,41.9,0,0,0
40.64,17,4.35,0,0,0
51.09,3,24.57,1,0,0
417.06,1,18.97,1,0,0
262.02,23,8.96,0,0,0
179.5,0,42.64,0,0,0
12.87,11,12.28,0,1,0
81.26,12,55.69,0,0,0
122.91,13,16.29,0,0,0
31.13,4,38.05,0,0,0
89.19,2,30.21,0,0,0
137.83,3,27.79,0,0,0
59.49,16,23.47,0,0,0
227.76,18,26.7,0,0,0
275.31,10,37.85,0,0,0
58.65,7,57.19,0,0,0
273.63,11,15.93,0,0,0
16.4,17,89.53,0,0,0
272.77,17,46.26,0,0,0
24.86,8,33.96,0,0,0
12.99,4,32.2,1,0,0
153.99,20,2.78,0,0,0
95.78,16,86.98,0,0,0
357.72,12,39.86,0,0,0
67.69,5,11.06,0,0,0
50.77,23,6.09,0,1,0
104.19,21,40.55,0,0,0
91.31,13,16.65,0,0,0
63.34,14,22.81,0,0,0
177.5,22,22.08,0,0,0
213.79,13,22.74,0,0,0
287.58,3,5.16,0,0,0
540.99,17,51.83,1,0,0
46.52,0,16.11,0,1,0
188.87,11,19.83,0,0,0
75.2,21,13.25,0,0,0
169.55,8,43.57,0,0,0
96.93,9,13.01,0,0,0
761.83,20,9.87,0,0,0
195.79,17,38.51,0,0,0
457.03,16,19.2,0,0,0
270.24,18,31.67,1,0,0
349.8,3,15.2,0,0,0
252.64,15,10.15,0,0,0
92.19,6,17.6,0,0,0
43.51,8,46.46,0,0,0
69.38,7,17.35,0,0,0
3.07,6,49.27,0,0,0
111.35,9,16.5,0,0,0
105.5,7,33.9,0,0,0
111.75,23,21.85,0,0,0
547.63,16,16.7,0,0,0
363.63,11,11.05,0,0,0
26.46,13,15.91,0,0,0
69.04,11,26.01,1,1,1
82.74,1,5.32,0,0,0
67.07,11,10.28,0,0,0
240.29,13,33.28,0,0,0
111.36,6,7.63,0,0,0
127.33,12,24.13,0,1,0
287.61,20,40.01,0,0,0
245.93,3,57.35,0,0,0
21.27,0,4.05,0,0,0
187.72,16,25.04,0,0,0
85.76,2,73.0,0,0,0
52.36,16,59.49,0,0,0
7.7,7,6.0,0,0,0
100.19,2,28.85,0,0,0
65.88,9,14.03,0,0,0
43.46,1,14.39,0,0,0
177.96,21,15.48,0,0,0
220.12,3,39.38,0,0,0
42.11,13,31.07,0,0,0
7.61,10,31.0,0,0,0
283.33,13,29.88,0,1,0
1.5,12,11.53,0,0,0
414.96,3,10.27,1,0,0
148.18,1,8.47,0,0,0
58.26,1,22.18,1,0,0
42.45,10,3.94,0,0,0
1.36,21,30.46,0,0,0
40.27,4,64.62,0,0,0
22.23,8,32.05,1,0,0
142.08,19,34.89,0,0,0
27.33,20,13.37,0,0,0
112.82,16,16.96,0,0,0
133.78,11,21.58,1,0,0
53.08,17,20.82,0,0,0
5.35,2,30.58,0,0,0
5.69,4,60.32,0,0,0
4.01,20,21.19,0,0,0
201.56,19,51.54,0,0,0
57.41,13,23.72,0,0,0
238.67,15,7.26,0,0,0
84.77,18,25.88,0,0,0
90.5,8,27.31,0,0,0
107.89,16,7.52,0,0,0
187.26,21,56.05,0,0,0
47.93,6,35.75,0,0,0
19.45,9,45.37,0,0,0
121.81,3,47.12,0,0,0
59.4,9,10.96,0,0,0
87.64,2,47.23,0,0,0
156.17,23,5.09,0,0,0
102.22,8,24.61,1,0,0
145.25,12,16.54,0,0,0
117.86,0,7.61,0,0,0
201.94,14,34.74,0,0,0
183.59,14,38.22,0,0,0
114.6,10,10.6,0,0,0
170.4,9,23.63,1,0,0
310.2,6,33.64,0,0,0
84.92,0,2.34,0,0,0
79.85,6,37.38,0,0,0
216.74,4,9.17,0,0,0
131.04,22,9.64,0,0,0
11.05,15,36.94,0,0,0
334.0,7,8.97,0,0,0
4.69,21,47.6,0,0,0
206.99,1,19.46,0,0,0
213.32,7,15.19,0,0,0
459.0,13,41.63,0,0,0
8.35,3,24.02,0,0,0
136.27,23,26.36,0,0,0
83.75,14,7.9,0,1,0
60.21,6,81.75,0,0,0
14.2,19,67.34,0,0,0
124.05,7,24.85,0,0,0
97.81,10,17.26,0,0,0
16.57,1,32.03,0,0,0
142.2,8,5.49,0,0,0
200.88,5,29.54,0,0,0
218.69,22,1.33,0,0,0
353.67,0,18.47,0,0,0
79.01,2,8.35,0,0,0
458.87,9,37.59,0,0,0
300.85,4,14.46,1,0,0
52.75,11,7.21,0,0,0
26.03,22,48.26,0,0,0
85.74,0,161.32,0,0,0
77.1,8,21.83,0,0,0
128.6,20,31.66,0,0,0
131.34,12,12.46,0,0,0
207.94,18,15.07,0,0,0
106.97,6,60.78,0,0,0
16.61,15,35.78,0,0,0
293.1,7,36.29,0,0,0
55.61,18,13.57,0,0,0
532.62,6,10.39,0,0,0
18.81,22,68.96,0,0,0
476.41,3,21.89,0,0,0
14.31,9,34.37,0,0,0
39.41,0,11.23,0,0,0
7.15,16,3.73,0,1,0
183.17,20,18.42,0,0,0
284.87,12,69.98,0,0,0
85.39,18,32.06,0,0,0
395.75,12,31.8,0,0,0
133.85,8,17.36,0,0,0
149.14,4,22.27,0,0,0
280.06,22,25.42,0,0,0
52.82,0,28.62,0,0,0
65.61,1,7.51,0,0,0
354.59,10,53.83,0,0,0
346.84,3,36.42,0,0,0
562.5,8,26.38,0,0,0
348.17,4,42.67,0,0,0
20.44,4,49.35,0,0,0
260.36,7,42.68,0,0,0
79.1,1,44.34,0,0,0
703.3,6,15.09,0,0,0
95.88,16,22.95,0,1,0
121.06,10,47.7,0,0,0
113.18,14,19.57,0,0,0
58.23,2,40.82,0,0,0
11.7,12,14.08,0,0,0
339.0,17,12.53,0,0,0
243.44,19,28.94,0,1,0
22.54,19,60.18,0,0,0
224.93,2,36.71,0,0,0
147.46,1,27.07,0,1,0
78.93,4,36.43,0,0,0
43.96,19,31.18,0,1,0
294.63,4,12.69,1,0,0
180.69,12,20.2,0,0,0
119.02,7,7.64,0,0,0
141.08,15,32.02,0,1,0
14.32,17,49.59,0,0,0
96.35,15,54.85,1,0,0
32.29,0,18.94,0,0,0
35.05,7,12.03,0,0,0
162.4,20,33.5,0,0,0
363.3,1,7.14,0,0,0
77.57,23,5.49,0,0,0
34.93,4,38.52,0,0,0
156.94,14,26.56,0,0,0
307.41,13,34.62,0,0,0
206.94,2,6.63,0,1,0
304.61,6,75.42,0,0,0
115.36,3,6.32,0,0,0
209.07,10,59.35,0,0,0
22.63,11,60.15,0,0,0
64.22,14,47.05,0,0,0
74.03,5,36.53,0,1,0
107.4,23,32.76,0,0,0
396.92,0,9.07,0,0,0
311.07,17,12.17,0,0,0
21.67,13,17.76,0,0,0
28.45,23,26.07,0,0,0
66.39,6,18.56,0,0,0
51.53,9,21.26,0,0,0
143.09,8,9.03,0,0,0
349.61,1,64.28,0,0,0
491.68,7,29.92,0,0,0
159.03,21,74.88,0,0,0
273.17,0,6.94,0,0,0
111.73,19,7.57,0,0,0
35.04,1,48.56,0,0,0
111.57,6,17.36,0,0,0
121.48,15,53.74,0,0,0
203.49,21,44.18,0,0,0
37.25,3,22.36,0,0,0
68.9,20,10.18,0,0,0
67.89,16,10.92,0,0,0
480.74,3,14.14,0,0,0
88.03,2,25.26,0,0,0
211.03,8,36.96,1,0,0
208.43,21,10.51,0,0,0
46.29,14,11.92,0,0,0
127.25,19,11.07,0,0,0
337.08,2,103.06,0,0,0
96.71,11,16.09,0,0,0
435.38,14,31.53,0,0,0
36.21,19,46.25,0,0,0
11.56,7,12.07,0,0,0
333.09,11,35.07,0,0,0
282.27,20,34.8,0,0,0
735.74,12,10.48,0,0,0
170.63,14,16.13,0,0,0
413.95,10,35.07,0,0,0
263.13,16,20.94,0,1,0
279.1,20,50.12,0,0,0
126.3,23,7.42,1,0,0
72.28,11,53.61,0,0,0
408.99,19,22.22,0,0,0
84.88,17,18.97,0,0,0
116.09,15,37.69,0,0,0
88.62,2,19.93,0,0,0
124.8,8,26.7,0,0,0
95.37,6,43.43,0,0,0
7.37,18,30.9,0,0,0
320.62,4,47.34,0,1,0
88.15,18,18.24,0,0,0
133.35,9,31.28,0,1,0
22.48,19,66.72,0,0,0
0.51,11,5.64,0,0,0
42.21,7,32.58,0,1,0
182.91,2,41.37,0,0,0
15.67,18,62.33,0,0,0
359.35,10,31.95,0,0,0
36.32,7,35.2,0,0,0
34.34,12,14.49,0,0,0
30.04,22,55.64,0,0,0
2.11,22,38.24,0,0,0
221.63,9,13.99,0,0,0
311.96,17,12.56,0,0,0
142.85,11,20.2,0,0,0
31.28,6,25.42,0,0,0
50.38,10,23.26,1,0,0
96.92,9,24.12,0,0,0
463.0,2,19.83,0,0,0
42.62,6,24.04,0,0,0
197.32,3,48.39,0,0,0
86.83,7,37.82,0,0,0
53.04,7,6.6,0,0,0
91.3,5,51.84,0,0,0
11.08,12,31.88,0,0,0
240.43,11,10.33,0,0,0
41.82,2,26.69,0,0,0
193.87,5,13.9,0,1,0
10.62,21,13.95,1,0,0
465.49,18,19.82,0,1,0
32.17,10,51.55,0,1,0
321.51,3,16.03,0,0,0
248.69,14,39.34,0,0,0
515.65,1,91.94,1,0,0
97.48,14,122.0,0,0,0
194.96,16,20.45,1,0,0
69.47,1,8.91,0,0,0
30.57,6,33.59,0,0,0
87.8,15,37.88,0,0,0
27.18,4,49.35,0,0,0
602.98,15,33.56,0,0,0
15.18,18,8.01,0,0,0
133.45,1,2.73,0,0,0
147.71,14,54.59,0,1,0
115.85,3,44.98,0,0,0
162.79,1,10.76,0,0,0
18.53,22,10.25,1,1,1
121.46,9,78.26,0,0,0
50.79,21,49.71,0,0,0
422.45,23,19.99,1,0,0
215.37,4,12.47,0,0,0
539.11,17,19.49,0,0,0
5.74,3,16.07,0,0,0
50.35,0,38.08,0,0,0
32.62,17,29.51,0,0,0
1.68,19,14.55,0,0,0
41.63,5,40.42,0,0,0
170.34,19,13.16,0,1,0
39.42,19,14.98,0,0,0
106.7,13,21.44,0,0,0
328.15,9,50.3,1,0,0
177.51,17,13.57,0,0,0
75.29,8,44.23,0,0,0
69.89,11,77.85,0,0,0
91.25,9,16.78,0,0,0
29.23,23,46.85,0,0,0
150.77,23,54.04,0,0,0
67.92,20,129.2,0,0,0
286.95,18,34.72,0,0,0
211.93,5,22.16,0,0,0
141.44,13,66.57,0,0,0
67.93,7,40.99,1,0,0
35.35,22,38.68,0,1,0
224.52,13,35.41,0,0,0
99.95,10,80.45,0,0,0
38.19,23,16.11,0,0,0
32.57,15,47.37,0,0,0
27.12,19,35.55,0,0,0
225.2,5,56.95,0,0,0
39.01,14,15.28,0,0,0
112.19,14,8.8,0,0,0
90.1,13,80.3,0,0,0
129.99,20,5.12,0,0,0
314.52,11,14.19,0,0,0
303.46,1,6.57,0,0,0
89.97,7,51.15,0,0,0
2.32,18,11.03,0,0,0
83.38,13,32.5,0,1,0
139.78,4,10.95,0,0,0
122.39,23,8.22,0,0,0
158.05,8,76.33,0,0,0
25.1,12,40.86,0,0,0
156.0,8,18.91,0,0,0
30.25,13,27.34,0,0,0
208.26,4,8.47,0,0,0
62.12,1,91.32,0,0,0
185.63,6,13.73,0,0,0
7.36,15,44.29,0,0,0
78.6,10,6.86,0,0,0
183.13,10,29.84,0,0,0
38.6,22,35.88,0,0,0
237.92,11,24.64,0,0,0
149.45,12,43.35,0,0,0
132.85,7,19.31,0,0,0
65.44,23,14.29,0,0,0
98.8,15,25.64,0,0,0
136.45,20,8.96,0,0,0
95.93,0,9.26,0,0,0
179.75,12,13.81,1,0,0
85.29,10,68.54,1,1,1
33.9,3,22.99,0,0,0
36.11,3,97.96,0,0,0
0.87,14,21.61,0,0,0
53.71,2,14.4,0,0,0
207.3,23,74.15,0,0,0
237.1,18,13.81,0,0,0
33.93,20,21.02,0,0,0
479.29,1,8.13,1,1,1
104.69,5,59.83,0,0,0
373.3,21,23.9,0,0,0
184.02,23,57.89,0,0,0
192.25,7,36.49,0,0,0
13.33,16,23.38,0,0,0
37.27,4,32.34,1,0,0
1.33,1,64.33,0,0,0
188.88,11,27.03,0,0,0
63.34,4,21.26,0,0,0
231.72,9,3.5,0,0,0
62.09,8,35.31,0,0,0
256.67,19,24.04,0,0,0
21.01,7,71.19,0,0,0
28.56,0,7.96,0,0,0
62.53,23,36.13,0,0,0
78.76,5,5.69,0,0,0
64.32,23,19.9,0,0,0
216.36,21,67.58,0,0,0
15.3,10,66.68,0,0,0
64.9,2,34.9,0,0,0
272.32,14,35.25,0,0,0
10.37,10,47.97,1,0,0
427.99,23,24.1,0,0,0
643.74,4,21.95,0,0,0
13.91,15,8.17,0,0,0
51.64,20,27.42,1,0,0
69.88,6,8.99,0,0,0
224.68,5,18.65,0,0,0
135.92,8,50.3,0,0,0
155.08,6,33.23,0,0,0
212.52,2,13.09,0,0,0
18.83,10,17.79,1,0,0
268.65,11,28.54,0,0,0
183.43,20,39.03,1,0,0
129.18,10,11.67,0,0,0
330.73,1,61.23,0,0,0
180.75,0,26.02,0,0,0
33.79,23,11.44,0,0,0
84.25,23,14.14,0,0,0
102.2,1,59.32,1,0,0
8.52,13,39.87,0,0,0
463.96,12,51.69,0,1,0
20.64,23,33.97,0,1,0
179.33,4,11.96,0,0,0
105.85,1,60.45,0,0,0
3.89,22,10.58,0,0,0
388.04,22,27.82,0,0,0
286.42,18,7.84,1,0,0
111.43,16,18.43,0,0,0
39.0,10,19.62,0,1,0
19.45,15,10.08,0,0,0
67.74,19,13.63,0,1,0
44.24,17,31.08,1,0,0
105.99,19,16.89,0,0,0
509.03,7,148.93,0,0,0
128.33,1,41.5,0,0,0
331.0,16,44.0,0,0,0
157.85,10,52.38,0,0,0
96.72,13,35.25,0,0,0
289.25,15,14.57,0,0,0
95.62,14,43.65,0,0,0
304.46,14,20.65,0,1,0
51.71,2,8.59,0,0,0
20.68,6,37.53,0,0,0
289.98,11,34.55,0,0,0
132.8,21,44.28,0,0,0
329.86,21,23.99,1,0,0
416.68,22,48.23,0,0,0
8.27,23,10.84,0,0,0
104.26,2,5.68,0,0,0
70.49,18,27.82,0,0,0
147.47,9,17.01,0,0,0
236.68,7,12.77,0,0,0
49.4,15,21.5,0,0,0
122.06,15,39.46,0,0,0
185.02,11,1.22,0,0,0
21.66,22,19.05,0,0,0
252.36,4,72.84,0,0,0
139.75,19,7.55,0,0,0
447.98,5,16.05,0,0,0
62.22,5,58.38,0,1,0
17.17,7,22.78,0,0,0
105.94,16,30.48,0,0,0
13.46,11,19.4,0,0,0
523.63,21,61.74,0,0,0
5.92,13,15.15,0,1,0
210.06,1,27.13,0,0,0
111.7,18,45.05,0,0,0
68.98,5,13.11,0,0,0
10.22,17,6.96,0,0,0
146.0,3,2.78,1,0,0
132.0,21,39.37,0,0,0
49.46,4,9.84,0,0,0
361.56,5,34.67,0,0,0
54.38,14,33.37,0,1,0
89.6,5,9.18,1,1,1
117.71,7,28.91,0,0,0
15.84,8,90.3,0,0,0
403.59,20,40.83,0,0,0
70.39,21,137.0,0,0,0
12.63,5,16.87,0,0,0
73.48,21,30.08,0,0,0
137.52,1,12.42,0,0,0
108.12,15,73.14,1,0,0
177.89,19,20.48,0,0,0
8.56,0,9.0,0,0,0
50.22,15,29.82,0,0,0
256.58,0,16.03,0,0,0
12.49,0,34.07,0,0,0
290.16,6,23.37,0,0,0
14.46,15,41.38,0,0,0
269.78,16,3.37,1,1,1
67.13,15,25.93,0,0,0
142.09,15,12.18,0,0,0
24.89,5,52.92,0,0,0
10.27,17,68.67,0,0,0
36.49,21,15.34,0,0,0
20.52,21,34.56,0,1,0
56.18,2,11.32,0,0,0
108.35,7,32.23,0,0,0
133.29,3,11.85,0,0,0
234.0,22,33.5,0,0,0
160.17,3,37.13,0,0,0
140.76,16,77.62,0,0,0
79.6,21,6.93,0,1,0
96.31,4,35.52,1,0,0
80.3,13,4.35,0,0,0
276.93,14,23.64,0,0,0
39.2,11,22.8,0,0,0
0.86,12,22.56,0,0,0
158.04,23,6.29,0,0,0
33.93,22,24.53,0,1,0
331.25,17,24.02,0,0,0
293.9,13,2.75,0,0,0
11.97,23,3.95,0,0,0
16.87,18,28.69,0,0,0
102.53,21,50.18,0,0,0
140.94,6,27.62,0,0,0
48.22,5,30.26,0,0,0
189.24,4,13.75,0,0,0
135.55,3,22.44,0,0,0
58.92,17,6.66,1,0,0
3.85,13,36.04,0,1,0
